id;name;rating;reviews;;;
ChIJ-crz_5d9uRQRsrR97U8bG7o;Kiota Coffee;4,7;"[""When I want to get away from the crowd and hustle and bustle of Izmir and take a warm break, Kiota Coffee is one of the first places that come to my mind. This place is not just a coffee shop, it's like a shelter. The warm atmosphere that surrounds you the moment you step through the door makes you forget the tiredness of the day. The friendliness and sincerity of the employees make you feel at home.\n\nThe variety on the menu is truly impressive. While I can't decide between delicious options when I have a sweet tooth, I can easily choose croissants and sandwiches for a light lunch. Their coffee is just right; neither too hard nor too light. I can sit comfortably for long hours, especially when I come to study or have pleasant conversations with my friends.\n\nIts prices are quite reasonable compared to Izmir standards, especially ideal for student budgets.  Yes, some gourmet coffee lovers may want to find the quality of the beans a little higher, but this remains a minor detail considering the overall experience and price-performance balance offered by Kiota Coffee.\n\nAs a result, Kiota Coffee is a great option to drink delicious coffee and have a pleasant time in Izmir. If you value a warm atmosphere, friendly service and affordable flavors, you should definitely give Kiota Coffee a chance. You won't regret it!"", 'Merhaba,\n\nButik esnafın kazanması hoşuma gidiyor. Self-service butik bir dükkân, her şey hoş ve harika. Kahvenin lezzeti çok güzel. Personel arkadaş ilgili. Fakat kahvenin geldiği bardak kırılmıştı ve kırılan bardakla ikram etmeleri üzdü. Yaptıkları sanatı değersizleştirdi. Bu yorumu burayı daha da güzelleştirmek için yapıyorum. İşletme sahiplerine saygılar', ""It is a very good value place with its coffee and dessert promotions. The only problem is that it's a little cramped."", 'My second home in Izmir. Nowhere is filter coffee as good as here. Also, the best brownie you can eat in Izmir is here again. Once you come you get addicted, you just start coming here.', '☕️ Coffee varieties are nice.\nThe ends of the glasses are broken.']";;;
ChIJ_cFJ5759uRQR7urchslhve4;Komşu Kahve;4,3;"['The desert was super delicious with rich texture. Really enjoyed it ❤️', '👍👍 Good service and the caramel machiatto was just 🔥', ""The location is accessible, it has a warm and comfortable atmosphere, it is not a noisy and uncomfortable place. Their coffee is delicious and the prices can be considered affordable compared to the average. I went 3-4 times and was satisfied. I think it would be much better if there were napkins on the tables. The sink is clean, only there was no soap when I went today. Turkish coffee service was very sweet, there was a fortune telling card next to it, it was fun :) The only thing I wasn't happy with was that I ordered cold coffee, it came in a big glass and it was delicious, but they put so much ice in it that even when I dipped the straw, the drinks spilled :)"", ""It's a very warm place, where I come regularly, with calm music, staff and owner.\nIt is a place that I love especially because of its warm approach towards stray animals."", 'It is a very friendly place for conversation, it is a pleasure to sit and have a coffee etc. The service is fast and high quality, the employees are friendly. You can place your order via the physical menu or QR menu. Pricing is considered average in its class.']";;;
ChIJP-M1DgB9uRQR1CNl-2igFV4;Konsept Coffee Snack;5;"[""The design is very stylish and the coffees are delicious. It's exactly the cafe I was looking for. For those who don't like coffee, monkey and gorilla are successful."", ""It's a very sweet place, their coffee is delicious."", 'The service, hospitality and taste of the drinks were good. A nice place to spend time with friends', 'Quality coffee, decent atmosphere.', 'When he saw the dart, he bet on the calculation.']";;;
ChIJW2H44Bx9uRQRtCnFuvESEQk;Kontrbus Coffee Co. Bornova;4,5;['Cool 😎 coffee and drink shop\nThe staff should be trained by who really knows how coffee serviced by professional', 'Beautiful space. Great service and delicious coffee. I had the cold brew.', 'It is highly recommended if you want to drink quality coffee in a noise-free environment.', 'A cafe with a calm atmosphere, non-disturbing music and minimalist decor.\nThe coffee is good and we liked the forest fruit cake.', 'The coffee is delicious, the atmosphere is nice, but there seems to be a heating problem inside on cold days. If it is solved, you can have a more enjoyable time.'];;;
ChIJ91zutzl9uRQRP0CoHkmLvWo;Küçük Dükkan Coffee&Roastery;5;"['Friendly business. The friend can answer any questions about coffee. The only business of the business is coffee. The flavors are great. I definitely recommend', ""The coffee is great, I visit every morning, it's a place with smiling faces, I recommend it to everyone."", 'The coffees were delicious, the atmosphere was very pleasant. Thank you.']";;;
ChIJ1eKKLvd9uRQRseryqhQiJzU;Küçük Prens Cafeteria;5;"['Definitely the most hospitable people I came across during my 3 weeks in Turkey. I had eaten before, so I just sat down in order to have WiFi. I got a Cay and a Dessert, both were super tasty :) . I saw that they also have Falafels and many other dishes on their menu! Just have a look in this cute café / Restaurant and persuade youself of the warmheartedness of this lovely family, thank you so much for your hospitality 💫🌹\nLukas ♥️', ""First of all, the employees are very sweet and caring. I went twice. For now I've only tried their desserts. I ate rice pudding and brownie. Both were very fresh and beautiful. I will taste their food as soon as possible. Prices are very affordable."", ""The taste is already great. Their interest, concern and smiling faces are such excellent people that we were very pleased. It's a very sweet place. We liked everything about it. I definitely recommend it. The prices were very affordable. 😊😊😊"", 'I came across it by chance today, I asked my friend at the driving school, he said it was very successful and they made minced meat eggs, I can say that I loved the taste 🤗🤗 I just discovered such a beautiful place in Küçükpark, excellent people and excellent tastes, I recommend it to everyone, friends, you should definitely come here 🤗🤗', 'I came for breakfast and ate menemen. I think it was the best menemen I have ever eaten. Warm people, quality service, excellent taste, thank you.']";;;
ChIJy-dwaC99uRQRqOYX7HW0Ap0;Küçükpark;3,1;"[""We drank tea, it costs 20 ₺. But we didn't like the taste of the tea. We ate blueberry cake, it cost 120 ₺. We ate baklava and tulumba. The desserts were very delicious. There is a wide variety of breakfast products such as pastries and cereals, snacks, sherbet and milk desserts, and many options for dry and fresh cakes. The staff is not very caring. I think they need to fix the staff and tea immediately... It's a spacious and big place. There are indoor and outdoor seating areas. Also, there was no menu missing."", 'The staff of the place are disrespectful and indiscreet. The presentations are not hygienic and the taste is terrible. The price performance is definitely very low. I warn the people around me one by one not to be exposed to this place.', ""There was a hair in the cheese and tomato cereal I bought the other day. They were extremely indifferent and I didn't like the waitress's style at all."", 'According to an old rumor, this was the place where racism was first seen in Anatolia. An appetizing place where disrespect and rudeness meet in a unique way. If these are the emotions you are looking for, I highly recommend it.', 'I attach importance to cleanliness and meticulousness. Tables are clean, glasses are clean, customer satisfaction is good, prices are very affordable, pastries are delicious and hot, recommended.']";;;
ChIJCXmtFy59uRQRvuTzs8uNZBI;Kültür Büfe;4,3;['Boyoz could have been better :('];;;
ChIJTWn7cAB9uRQR2BfjsR6F63I;Kün Coffee;4,8;"['Great coffee where quality is felt at the first sip! Every detail has been carefully considered, a warm atmosphere and friendly staff... A place to come again and again \U0001faf6🏻', ""The coffee at Kün Coffee is incredibly enjoyable and delicious. But my real favorite is the desserts! They do it themselves. Especially San Sebastian Cheesecake and sandwiches are always fresh and very delicious. Sandwich breads are special and you definitely won't find them in any other cafe, they must be tried! The atmosphere is very warm and friendly🙏🏻 I can easily spend my hours here while working remotely."", 'It has a nice environment where you can even come to study. The atmosphere is very nice, especially in the evenings. I liked it very much and the coffee is also very delicious👌🏻😋', 'A nice place, run by two bright young people, where you can eat and drink delicious desserts and coffee.', 'As a result of the combination of friendly, sympathetic management and delicious food, it has become a place where you can feel the warm atmosphere and have a great time. A calm and stylish atmosphere, the coffees are legendary, San Sebastian was very fresh. It is definitely a place I will choose to socialize.']";;;
ChIJgbMrlSV9uRQRqYONK9sNwvw;La Voila;3,6;"['Very dark, full of smoke. Was not impressed of this place, even there is a possibility to have a great coffee/tea place. They have perfect location and should use it for good business', ""We sat down and no one came to take our order.\nWe asked for a game, no one brought it, we bought it ourselves.\nWe wanted to play Monopoly, there are games called banking with prizes, but they are missing and the calculator is broken.\nThen we asked for 52 cards to play batak, there was no room available. Contains regret, wish we hadn't sat down,\nIt's a worthless place.\nResult = We stood there for 10 minutes, paid 300 TL for 3 coffees, got up, went to the next cafe, and played swamp properly."", 'It was very bad, they add money for extra bread, they do not give information about it, the service is slow, breakfast came in 1 hour, it looked like everything except the menemen for breakfast, the service staff were arrogant.', ""We sat down as we walked towards midnight.\nThe place is already large and street side.\nThe decoration is standard and the seating groups are comfortable.\nThe staff is good.\nYou can smoke.\n\nWe ordered Turkish coffee, it was very watery. We didn't like it."", 'There was nothing in the way of taste. It takes 1000 witnesses to say mixed breakfast. We ordered Menemen and a hair came out and they replaced it without any problems. There was no tomato or cucumber in the mixed breakfast, so you have to pay extra. The sausage, fries and spring rolls that arrived were cold.']";;;
ChIJoZREzf19uRQR0VFmvpAOx8E;Leo's Coffee & Kruvasan;4,4;"['Before going into the store, amazing croissant smells are full on the street. Hard to just pass through this store. It is a tiny store on a busy street. Hard to find to sit. Take-away is better. They bake croissants at the store. When it just comes out, it is warm and fresh. 🥐  And the price is economical. I am not sure about the coffee taste. But with these croissants, it’s nice.', ""Eating croissants is a national pastime in\xa0France, however the French love of dipping them in coffee isn't acceptable in Turkey but tea – 'or indeed high society anywhere. the correct way of eating croissants, and the first point turkish makes is that 'you don't dip the croissant into the coffee' but tea in Turkiye"", 'If you want to try croissants in Bornova , It’s great place. Not expensive,good taste. however place can be crowded and you might be struggle with the find a spot', ""Delicious croissants and cold brews! The tables are a bit packed but still a cosy atmosphere and super value for money! I wouldn't expect to find such low prices for coffee anymore."", 'Beautiful coffee and croissants. They are so delicious. For a very very good price !']";;;
ChIJ7_9thTp9uRQRDkDPBtcbbkY;Limon Kahve;4,4;['Nice place', 'It has a friendly, hygienic environment, very meticulous cleaning, and affordable prices.\nThe teas are a little lacking. Have they completed that? They will become stars. I wish them success.', 'Extremely good, excellent, in one word, go to the park, let your children play, delicious, very good, hot, nice', 'It is a very nice, decent place where you can spend time with your family in a warm environment. I highly recommend it.', 'A warm and friendly environment. The location is very nice. Service was good. I was satisfied.  Prices were also affordable. I would go again.'];;;
ChIJgzTrlbh9uRQR-g7osUbUQVo;Line Coffee Company - Bornova;4;"[""The atmosphere is great, the coffees are amazing, it's the only place we always go when we have time. Friendly caring staff"", 'Coffee is good, cats are great.']";;;
ChIJEYCQR4l9uRQRTJaWsFFT0jU;Lis Bornova;4,4;['SUGAR FREE LOTUS CHEESECAKE WAS PERFECT!!!!!\nDefinitely try it, we loved it. We chose it for studying, it was very nice. The only downside is that the music volume is too loud and can be a bit annoying. Their coffee was also very good. The environment is also very nice and calm.', 'The coffees are good, the atmosphere is decent, the music and ambient noise is not loud. Prices are normal compared to the service. A preferable place.', 'The desserts are really great, the atmosphere is very friendly and spacious, I stop by every time I come to the park, I recommend it.', 'They have legendary delicious desserts, without white flour and sugar, they offered a friendly and smiling service, their coffee is also very successful, we were very satisfied and recommend it.', 'It is a cafe with a wonderful location and atmosphere, with the best desserts you can eat not only in Küçükpark but also in Izmir. In this place with friendly and caring employees, you can have sweet conversations with your loved ones or study in the study areas if you wish. My favorites in this cafe are: Chocolate San Sebastian and Cappuccino, you should definitely try it✨'];;;
ChIJeY1VRS99uRQRwxvLveX7LN8;Liva Market;3,2;"['The coffee is excellent, there are many options, we definitely recommend it in terms of price and performance🔥 The owner and his staff are friendly, always trying to help :) You should definitely go and try it, drink the best coffee☕', ""The worst business I have ever seen in my life. Because of the working woman, anger comes out, sarcastic words and looks, even though the coffees are affordable and nice, they lose a lot of customers because of the working woman. I wouldn't recommend anyone to go if they don't want to get on their nerves."", ""Disgusting service, scolding words and looking down on the customer. I definitely do not recommend it. Teach your square-headed employee, who resembles a cartoon character, a lesson in decency and morality as soon as possible. It's very old but worth a try. If there were 0 stars I would give 0"", 'When we go there, the working woman gives an incredibly disturbing look. She is incredibly sullen, to the point of making people feel guilty for sitting there. Whatever you say, she will pull it to the wrong place and get angry. If you tell your employee to stop being sullen or at least act a little more morally and humanly, it will turn into a livable place.', 'The products and attention to detail are number 10, always go alone in that area 💯👍']";;;
ChIJpfmYGiZ9uRQRt9pVSvt-xa4;Luci Caffé Pasticceria;4,9;"['the coffee is very delicious, u should definitely try guys 😋', 'Their coffee was delicious, the atmosphere was great, the lady who took care of the cafe was very sweet.😍 You should definitely try it.', 'The most delicious coffee in the small park is here, it was the best coffee I have ever had in my life. Their cold drinks without coffee are very successful and delicious, most of the drinks on the menu are unique to Luci, a place you should definitely try. In addition, the friendliness, warmth and conversation of the employees are very nice.', 'Büyük Park Municipality Uğur Mumcu Cultural Center Museums Levantine Houses Ayfer Feray Open Air Performance Center Bornova Metro Ege University Municipality Bus Stops District Governorate Küçük Park is in a strategic location close to Süvari Street - famous for its cafes, bars, restaurants and markets {and Manisa Ankara road is also close) A charming place, quiet and quiet; a magnificent cafe that impresses with the humble welcome of the staff and quality and fast service.', ""It's a cafe with the best coffee you can go to in Izmir Bornova, the owners are such sweet people, never leave without trying the lotus and nutella cookies, you will love them. Personally, I come from another city to eat those cookies 👍🏻☺️""]";;;
ChIJ3WpkXEl9uRQR_gwXfExhLTc;Lus coffee;4,5;"[""It's an incredibly sweet and enjoyable place, it's very friendly and warm, and its coffee and desserts are also affordable. 10/10 I highly recommend it ❤"", 'A very nice and cozy place with desserts and coffee. If you want to spend time comfortably with your friends, I recommend you to come. Ms. Burcu is very caring, I thank her :)', ""It's a small venue. It works as self-service, but the varieties and prices were not displayed at the back like classic self-service coffee shops. When you indicate hot or cold in front of the cash register, the names of the options appear, but the prices do not appear. Once you make your selection, prices appear on the screen. Ordering this way obviously makes undecided people like me a little nervous. I drank ice mocha (47₺) and it was a very good coffee. It was quite quiet since I sat there between 2-5 on weekdays, but I'm sure it was busier at other hours. The toilet was unisex and there were no napkins or soap left. Some people smoke inside, so I wouldn't recommend it to those who are sensitive about it."", 'It was a cafe we \u200b\u200bwent to in Küçükpark. Now they have a cake and ice cream called mochi, it was nice and their coffee at affordable prices is also nice.', 'It is one of the ideal places to study. Coffee prices are affordable and it has a nice atmosphere.']";;;
ChIJ-7ClKjB9uRQReSzgpZSpflQ;Masha Lounge Nargile Molası;4,2;"[""Decent lounge, good vibes, not loud music which I really appreciated. Good place to talk and hang out.\nThe dessert was not the best. We ordered a louts cheesecake which tasted and looked like digestive biscuits with a coconut cheesecake filling, not at all like advertised so I'd skip that in the future. We also ordered a snickers cake which they were out of unfortunately.\n\nShisha was good and atmosphere was nice, they also had board games.\nStaff was nice to us, one guy however yelled at a colleague when we entered, not great to see, hope it was a one time thing and they speak to one another better :)\nRecommend for the vibes, maybe skip the desserts."", 'Amazing place😍😍😍 i really loved it. However the concept of this place is like a hookah lounge, people can come and have a good rest playing table games, or just have fun with friends. The staff ,mostly males(cannot leave this fact cuz i do love to be served by man😅😅😅) open-minded and very helpfull. Ready to help you to choose the dish or dessert on your taste.', 'Good place to enjoy an evening. Even though it is in Bornova, it is a little bit farther than center, giving it a calmer atmosphere. The place generally is not overcrowded and the service quality is ok. In addition, the prices are acceptable. If there is a match game, they work with reservations only and it is better to avoid going for nothing.', 'Good atmosphere and nice staff:)', 'Ok']";;;
ChIJs1L4VL99uRQRLiU7GcDe3kI;Me and you bornova;4;"['Very good place to visit and have fun with friends. Nargila is very good come here if you are around.', 'Liked the place but it was not that good. Felt average to me.', 'We went for breakfast but we regretted it. Even though it was empty, they came to take our order 10 minutes after we sat down. Breakfast arrived in 35 minutes. I can clearly say that it has nothing to do with what is presented in the photo on the menu. They brought the pastries and sausages raw on the frying plate. We said it was raw and this time they burned it and brought it back. In short, it was a bad breakfast experience for us and we paid 110 TL for it. I never recommend it for breakfast.', 'The mixed breakfast was great. I especially recommend the black mulberry jam. My friend and I also really enjoyed the French fries.', ""We came with a suggestion to watch the Fenerbahçe match. A typical hookah cafe. There was no match atmosphere. I tasted smoothies, mochas and tea. Smoothie and tea were delicious. In fact, I was surprised at how delicious the tea was. The number of employees was sufficient, I never had to wait to order. The sound level during the live broadcast of the Fenerbahçe match was very low. Of course, I don't know if most of the employees were Galatasaray fans, haha!""]";;;
ChIJ8wADeCV9uRQRYypUUdOX3BI;More Coffee & Tea;4,4;['The coffee shop has a wide variety of coffee beverages and different types of dessert. They are scrumptious.It is a cosy place to hang out with your friends.', 'Awesome third wave coffee shop nor very small. Well decorated and of course tasty coffee at all times. Try them all!', 'Awsome tea and coffee range, and even better coldbrew! Good servis and music.', 'Very nice place and good coffee! I recommend it.', 'a bit crowded and less comfortable but they do nice coffee'];;;
ChIJIy2jCyV9uRQRyDPtkbPh3uE;Müzikhane;4,7;"['When it comes to music courses in Bornova, it is the first place that comes to mind. The place where you can take courses for many instruments such as baglama, guitar, violin, cello, oud, clarinet, ukalele, side flute. It is also a musical instruments sales and service point. You can have very enjoyable lessons with pleasant conversations with teachers İbrahim and Turgay.', ""While it was previously a business that sold musical instruments and gave music courses, the concept has changed.  Book and cafe features have also been added. It was said that there were 50 types of soda. I didn't have a chance to sit down and have a drink.\nBut I will try it as soon as possible."", 'At first, the wire I bought from here was broken and I commented negatively, but then the wire issue was resolved with understanding and good humor. Additionally, they helped with handle adjustment and auger.  Thank you for the service.  I recommend it to everyone who sees my comment.', 'We are at Bornova Music House Music Book Cafe to Reminisce the Past with Nostalgic Cups in a Nostalgic Atmosphere 🕯📕🛎📒🕯 Plain Turkish Coffee in Nostalgic Cups at the Music Hall Carrying Traces from the Past to the Present 🇹🇷☕🍬☕🇹🇷 and Special Peace and Experience for Izmir I Start Joyful Moments with Su-ga Soda 🥤 🔔🎬🎯🎬🔔', ""I took it to change the strings of a Fender brand guitar. He said that changing the wire was very simple and how could I not do it? He changed the string and said that the neck setting was broken due to the problematic sound coming from it and said that he would do it for 80 TL. I didn't get the adjustment done and when I got home I realized that the bad sound was because the string was incorrectly inserted from the bridge and the top. When I took it to Zuhal Music Center, they said there was no problem with the neck adjustment and they changed my strings without any problems. Instead of giving advice to others and asking for 80 TL for the handle, which is no problem at all, I would recommend him to learn how to attach the wire first.""]";;;
ChIJn1yDsJV9uRQRTBjUpZpG4KA;NAGAco Coffee & Bites;4,2;"[""Nice place to have good chat with your friend.\nDon't have AC so if it's hot day and you can't resist the hot whether you can look for some other place.\nCoffees need improvement but foods specially salads are so good.\nHave very nice and positive staff."", ""Nice place to eat tartine and drink coffee. It's convenient to work at the laptop, also there're sockets by the desk which was convenient."", 'One of the Best coffee ☕ in Izmir', 'Mediocre taste, nice music & atmosphere', 'So rude with foreigners, I went out before even trying it.. not recommended at all.']";;;
ChIJwQGbKyF9uRQRhw7YOSYh8yI;Nefes Cafe;4,1;"[""Nefes Cafe in Üçkuyular Marina is in a privileged location. But the service and employee quality is so low. Every time we go we always encounter a problem. Either he doesn't come, or he comes late. Staff have no idea about the menu. One of them says we don't have wine service downstairs, the other one says there is and brings it. You order a hamburger, they say there are no ingredients left, it goes to another table. He says it's the stuffing ingredient and there's no left. Another chef comes and complains about the other waiters. It's a strange, poorly managed business. We also made the necessary complaints. I hope it gets fixed. I definitely recommend you to check the account. Because double typing happens a lot."", 'Cleanliness is really important, you can eat with peace of mind, and what I ate was delicious, thank you 🙏', 'Friendly and clean environment. The food is great to go. ❣️', 'An excellent cafe, especially the mixed menemen, beyond excellent and at a very affordable price.', 'Menemen is wonderful, I can say that it is the best in Bornova. A must visit.']";;;
ChIJATzVrcR9uRQRQNVIiRxzPmA;Nora Coffee More;3,9;"['It was a great dinner with my friend. The view is great and the service is good.', 'It’s classic coffee', ""Bornova may be a suitable place for students, but you are exposed to too much smoke, and although there are no windows, there is a lot of smoking.\nCoffee and teas may be good, but the desserts are so bad, I couldn't finish the cheesecake, I wouldn't recommend it.\nThe toilet was not clean, I wouldn't say it was a disgrace, but it was very dirty. Liquid soaps were mixed with water."", ""It was a place I saw from the outside and liked it. We ordered coffee. The milk was burnt and not what we wanted. We asked the barista if he could change it and he said he could. When he returned the coffee to us, the glass was filled to the brim with milk. There was coffee everywhere and my boyfriend's hand was burned. I don't recommend you go."", 'It is a cafe with nice coffees and teas and a calm atmosphere. Unfortunately, the desserts were mediocre.']";;;
ChIJSWT0Vi99uRQRzupf_yK7_68;Otantic Cafe;4,2;"[""The best nargile cafe i've tried tiller now in izmir. I highly recommand the Otantic Special nargile. It it really the best.\nThe food is good too and the staffs friendly. Everytime I go to Turkey I go there."", 'it is an amazing place! we always come out of here happy and full :)', 'Hookah is good, their snacks are also delicious.', 'tasty foods and the best place for smoking hookah in bornova', ""We came across this while friends were wandering around.\nThe neatest looking Cafe on that street.\nWhen you sit inside, the decoration is not bad and the seating areas are comfortable.\n\nThe staff is friendly and courteous. Actually, the filter coffee is nice, but it was made very dark because my friend asked for it. Mine was also dark. That's why I won't give negative points here.\n\nThe fact that there was a cockroach and it was climbing on my friend's feet bothered us a lot, so I deducted 2 stars.\nEven though spraying was done that day, it was a bad situation no matter what.""]";;;
ChIJtbyRCC99uRQRwlA5yqhZgS0;Otantic Park;3,8;"[""We ordered 3 different cocktails. All of them were bad, but the worst was the mojito. It consisted of cool lime soda and mint syrup. I added a few sprigs of fresh mint, brown sugar, and lemonade. I agreed to put lime in it. As you know, it had green food coloring, so I couldn't drink it. At least it didn't have alcohol in it anyway. If the others were original products and the price was a little higher, I wouldn't be able to drink them after all. It doesn't make any sense. Don't order cold non-alcoholic cocktails just because the weather is hot."", ""It's an absolute disgrace. You were literally subjected to mobbing to take orders. Our drinks were taken away from us before we even finished them. Orders were delivered incorrectly. When we wanted to pay separately, the waiter looked at us as if we had insulted him. Also, the way the waiters address me is my brother, my brother, my sister... Not to mention the way they swear at each other. Also, the part called the garden doesn't blow a bit. It was soooo hot yesterday. One puts two fans."", ""They charged my phone and even gave me internet, which was nice and attentive. But it's very stuffy inside, it smells like cigarette smoke, so I don't care much because it's a winter day and I can't open the windows."", ""It is not a suitable place for non-smokers. I had a girlfriend with me who smoked, and she smoked two because everyone could smoke in that environment, but when we left the cafe, all of our throats were burning. I sat down just for the sake of my friends, but I realized that I was hurting myself for no reason. I don't say this to play with anyone's money, but it is not a place that can be preferred by all kinds of people. Also the music was very loud. Instead of hanging a warning sign asking people to be a little quieter while talking to each other, they are trying to drown out the noise with the sound of music."", 'It is a magnificent, comfortable and delicious place that makes a difference with its metro and central road route - Ankara-Istanbul road, large hall, sufficiently empty seating areas, Turkish pop songs, close attention of the staff and high quality fast service.']";;;
ChIJCcfl0SV9uRQR4A7Upi8FsjU;Ottoman Nargile Atölyesi Bornova;3,9;['good price. on alacati bad price. scamming like', 'imizaing shisha and service 👌🏻', 'nice Shisha and cocktail', 'Very cozy place, and nice', 'Nice place'];;;
ChIJN-CDe5h9uRQRmxBqiYvnMCM;Pakari Coffee Bornova;4,5;"[""My favourite Café in Bornova, they make the best crepes in Izmir. It tastes original like in France, the staff is very friendly and professional. It's very cozy and clean 😇 I can highly recommend this place to everyone! I loveeee it 💜"", 'One of the best cafés in town. Crêpes and cool limes there are a must-try! The staff are friendly and speak perfect English too which is a very important plus. Enjoy', 'Excellent new spot recommended by a French friend (the owner is French as well). Service is great and the products are very fresh and tasty - you can feel this is homemade. Thank you, will definitely come back next time I am around !! ♥️', ""Try Paris-styled crepes in the heart of the student's commune. Our favourites are La Suzette and Cheese with Jam. Owned by a Paris-Izmir couple, this Crêperie is worth of visit - regularly!"", ""I really loved the place, it's over whelming, lovely, and the people there are amazing! Didn't mention the amazing drinks!😍.""]";;;
ChIJLZ9WMQB9uRQR9gZRQrbe35Y;Parle Coffee;4,1;"[""We saw it on social media and wanted to go. But it didn't turn out as we expected. I didn't like the ambience of the place. It has an upper floor, it is narrow, dark and has only one window. Downstairs is narrow and cramped. There is smoking on both floors, it is difficult to breathe because it is at the bottom. We wanted to try dessert, but when we wanted to order, there were not many ingredients and dessert varieties left. We have never seen snowdrops etc. I guess the varieties on social media are not always available. At that time, some people brought their orders back because the cream had gone sour. So we gave up ordering."", ""So there is no service anyway, it is self service. There was a strange taste in the cafe latte, I can't say it was bad, but it was burnt, maybe it was from the paper cup they used. prices are average. It's a place where high school students usually hang out. They didn't design the interior badly, but it still doesn't have that nice atmosphere."", ""We went with my son. It looks very nice inside.\nIt's a fun place, the staff are very sincere and warm-hearted. The coffee and other options are very good, I liked it very much.\nI think those who don't like it should be put in the mouth..."", 'Excellent price performance. We have been going to the cafe constantly since it opened. The desserts and coffees are delicious and the price is very affordable compared to other places.', ""Even the stars I gave are two people. The employees inside were smoking. When we entered, there was a dessert called Parleo. There was no fruit feast as the paid promotion people introduced. They put empty bananas in it. I passed everything. The plates were very dirty. They spilled the dessert while putting it on the plate. They tried to wipe it off. It was as if they had put it on the plate that someone else was eating. I was so sick to my stomach, I forced myself to eat half of it. I don't recommend it.""]";;;
ChIJc6g2oZN9uRQRyTay3EL86zU;PASLI café;3,9;"['Nice interior design with friendly staff :)', 'A cafe with a casual atmosphere located in Bornova Küçükpark. As a concept, it is peaceful and calm, which is an advantage for chatting. Both coffee and desserts to accompany coffee can be purchased as self-service. In general, it is a nice cafe where you can go with your friends in terms of peace and tranquility. It is recommended 👍', ""It's an authentic place, the atmosphere is nice. A perfect place to read books. Baristas were friendly and polite. A place you can try."", ""I bought an ice latte. After drinking it, my stomach felt bad and the taste of the coffee was very unpleasant. When I was leaving, I noticed that they were using semi-skimmed milk. I think it's too much for a coffee to cost 140 lira for a place where this milk is used."", 'The atmosphere is very good, I drank cool lime and hibiscus, I liked it very much, they take great care of the customers, it is one of my favorite cafes in Bornova']";;;
ChIJ7b_eweh9uRQRCIGJsYRBi5c;Poka Coffee Roasters Bornova;4,5;"['It\'s hard to start explaining because there are too many positives. It\'s a very welcoming place. Employees are professional and can give good advice. The atmosphere is very warm + ""The Poka Playlist"" is just great. Prices are well adjusted. Overall you should visit it for sure.\n\nPersonally I tried all of Japanese drips (yes I\'m that kind of guy) that Poka offers and all of them taste really nice I obviously have my favourites but I\'d advice you to check them yourselves.\n\nVegan toast, vegan energy balls are a very good choices as an addition to a breakfast or late night snack.\n\nI tried multiple other coffees and drinks. Ice latte(with vegan milk), lemon cold brew(which is surprisingly good), cold brew(served with a glass and a glass hip-flask so you can choose the amount you want to pour yourself), lemonade (with mint), green detox (without honey). All of the options are great.', 'Great place for covorking, good internet, tasty cortado and cosy in general!', ""Has a cozy garden as seen in the photos, but it's dedicated to smokers. Average coffee, not bad, not good."", 'The number one choice for every Coffee gourmet, excellent service, highly recomended.', ""The interior design of the place is very sweet and warm environment.\nThe menu is extensive and the coffees are delicious.\nStaff friendly and fast service.\nIt is also preferable in terms of location because it is in the centre.\nIt's also nice that it's clean.""]";;;
ChIJgbv9F4h9uRQRPDIz1q_oyBw;Quie Coffee;3,8;"['A place where plain croissants are 35 TL. When chocolate and banana were added, the price was around 55 TL. A sweet little cafe. Suitable for working. Internet and sockets are sufficient. The employees are sweet. A reasonable place. I went a few times and continue to go, I can recommend it.', ""I have been living in Bornova for 20 years and this is the first time I came to this place in Küçükpark. I wish I hadn't come, a lady took care of us, she never threw coffee in our faces. His sullenness brought our mood down, his behavior was very rude. I would like to point out that if the cafe owner does not change his staff, he will lose a lot of customers."", 'You can find coffee and croissants in this shop. You can have a great start to the day with delicious coffee options and fresh croissants.', 'I happened to sit in their shop the other day. Extremely pleasant and warm atmosphere. Their products were also very successful 🙏🏿', 'I ordered 1 latte. My drink was prepared cold. I was surprised and said, ""Oh, wasn\'t it hot?"" When I asked, the answer was: ""I prepared it cold because you didn\'t say anything."" As far as I know, coffee is called coffee and cold coffee is called cold coffee. I was scolded for not ordering “hot coffee”. Even though everything is closed, smoking is allowed inside, and when we ask if it is not allowed in closed areas, the answer is that we open the windows. Even though I paid for it, I left without even taking my incorrectly prepared order.']";;;
ChIJeWG_jiV9uRQRTTHE8gEmbI8;Rebel Cafe;4,5;"['Friendly atmosphere and staff. Good selection of food and drink choices. Not too expensive either. Comfortable seating and great music choice. My regular place to eat and drink coffee. 😍👍', ""I'm a student from India and I loved this Café, the staff were really nice and even gave me a complimentary Chai and Turkish delight! Felt really welcome! Totally recommend this place."", 'Beautiful ; they make good chickens if you want to eat you maybe like the place  but not my prefer', 'A very good place with tasty food and affordable prices.', 'I love there, mostly caffee but they have all kind of menus']";;;
